index,Barcode_Grade,Barcode_Status,BatchTraceability,CNC_Nest_ID,CNC_Nest_Status,CNC_Number,CNC_Orientation,ClearData_Ons,ClearData_PB,EddyCurrent,HydroMES.AxialNonUniformityGrade,HydroMES.AxialNonUniformityRating,HydroMES.CTLStatus,HydroMES.CellContrastGrade,HydroMES.CellContrastRating,HydroMES.CellModulationGrade,HydroMES.CellModulationRating,HydroMES.DataMatrix_Code,HydroMES.Date,HydroMES.Feature101Data,HydroMES.Feature22DataHigh,HydroMES.Feature22DataLow,HydroMES.Feature91Data,HydroMES.Feature93Data,HydroMES.Feature94Data,HydroMES.Feature95Data,HydroMES.Feature99Data,HydroMES.FixedPatternDamageGrade,HydroMES.FixedPatternDamageRating,HydroMES.FlatnessStatus,HydroMES.GridNonUniformityGrade,HydroMES.GridNonUniformityRating,HydroMES.JobNumber,HydroMES.JobNumberTrimmed,HydroMES.OperatingCrew,HydroMES.OperatorID,HydroMES.OverallDimStatus,HydroMES.ParallelismStatus,HydroMES.PartMarkingStatus,HydroMES.PerpendicularityStatus,HydroMES.ReferenceDecodeGrade,HydroMES.ReferenceDecodeRating,HydroMES.SerialNumber,HydroMES.SupplierCode,HydroMES.Time,HydroMES.Type,HydroMES.UnusedErrorCorrectionGrade,HydroMES.UnusedErrorCorrectionRating,Length_LVDT,LowerBow_Final[0],LowerBow_Final[1],LowerBow_Final[2],LowerTwist_Final,Lower_LVDT[0],Lower_LVDT[1],Lower_LVDT[2],Lower_LVDT[3],Lower_LVDT[4],Lower_LVDT[5],Lower_LVDT[6],PartNumber,PartPresent,PartStatus,Part_ID,Perpendicularity_Final,Perpendicularity_Status,PressA_Distance[0],PressA_Distance[10],PressA_Distance[1],PressA_Distance[2],PressA_Distance[3],PressA_Distance[4],PressA_Distance[5],PressA_Distance[6],PressA_Distance[7],PressA_Distance[8],PressA_Distance[9],PressA_Force[0],PressA_Force[10],PressA_Force[1],PressA_Force[2],PressA_Force[3],PressA_Force[4],PressA_Force[5],PressA_Force[6],PressA_Force[7],PressA_Force[8],PressA_Force[9],PressA_Status,PressB_Distance[0],PressB_Distance[10],PressB_Distance[1],PressB_Distance[2],PressB_Distance[3],PressB_Distance[4],PressB_Distance[5],PressB_Distance[6],PressB_Distance[7],PressB_Distance[8],PressB_Distance[9],PressB_Force[0],PressB_Force[10],PressB_Force[1],PressB_Force[2],PressB_Force[3],PressB_Force[4],PressB_Force[5],PressB_Force[6],PressB_Force[7],PressB_Force[8],PressB_Force[9],PressB_Status,PressC_Distance[0],PressC_Distance[10],PressC_Distance[1],PressC_Distance[2],PressC_Distance[3],PressC_Distance[4],PressC_Distance[5],PressC_Distance[6],PressC_Distance[7],PressC_Distance[8],PressC_Distance[9],PressC_Force[0],PressC_Force[10],PressC_Force[1],PressC_Force[2],PressC_Force[3],PressC_Force[4],PressC_Force[5],PressC_Force[6],PressC_Force[7],PressC_Force[8],PressC_Force[9],PressC_Status,PressD_Distance[0],PressD_Distance[10],PressD_Distance[1],PressD_Distance[2],PressD_Distance[3],PressD_Distance[4],PressD_Distance[5],PressD_Distance[6],PressD_Distance[7],PressD_Distance[8],PressD_Distance[9],PressD_Force[0],PressD_Force[10],PressD_Force[1],PressD_Force[2],PressD_Force[3],PressD_Force[4],PressD_Force[5],PressD_Force[6],PressD_Force[7],PressD_Force[8],PressD_Force[9],PressD_Status,PressE_Distance[0],PressE_Distance[10],PressE_Distance[1],PressE_Distance[2],PressE_Distance[3],PressE_Distance[4],PressE_Distance[5],PressE_Distance[6],PressE_Distance[7],PressE_Distance[8],PressE_Distance[9],PressE_Force[0],PressE_Force[10],PressE_Force[1],PressE_Force[2],PressE_Force[3],PressE_Force[4],PressE_Force[5],PressE_Force[6],PressE_Force[7],PressE_Force[8],PressE_Force[9],PressE_Status,Reject,RejectCode,SerialNumber,Sta40_Status,Sta80_Inspect_Final,Sta80_PartInspect[0],Sta80_PartInspect[10],Sta80_PartInspect[11],Sta80_PartInspect[12],Sta80_PartInspect[13],Sta80_PartInspect[14],Sta80_PartInspect[15],Sta80_PartInspect[16],Sta80_PartInspect[17],Sta80_PartInspect[18],Sta80_PartInspect[19],Sta80_PartInspect[1],Sta80_PartInspect[20],Sta80_PartInspect[21],Sta80_PartInspect[2],Sta80_PartInspect[3],Sta80_PartInspect[4],Sta80_PartInspect[5],Sta80_PartInspect[6],Sta80_PartInspect[7],Sta80_PartInspect[8],Sta80_PartInspect[9],Sta80_ThreadInspect[0],Sta80_ThreadInspect[1],Sta80_ThreadInspect[2],Sta80_ThreadInspect[3],Sta80_ThreadInspect[4],Unload_Orientation,UpperBow_Final[0],UpperBow_Final[1],UpperBow_Final[2],UpperTwist_Final,Upper_LVDT[0],Upper_LVDT[1],Upper_LVDT[2],Upper_LVDT[3],Upper_LVDT[4],Upper_LVDT[5],Upper_LVDT[6]
62,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.8275001049041748,0.0,0.17099928855895996,0.1165003776550293,0.46199941635131836,0.0,3.068999767303467,3.0525004863739014,1.4020003080368042,1.6710000038146973,0.07699935883283615,0.522500216960907,,True,0,(1T)P0001281549,-0.7962725162506104,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2922486662864685,0.39149773120880127,0.3264789283275604,0.0,1.2744996547698975,0.8099988102912903,0.6045011281967163,0.20400165021419525,0.5189999341964722,0.38100001215934753
65,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.7899997234344482,0.0,0.01699995994567871,0.030500411987304688,0.3819984197616577,0.0,2.922499179840088,2.9625003337860107,1.4429997205734253,1.6605000495910645,-0.002499885857105255,0.41950052976608276,,True,0,(1T)P0001281549,-0.952568769454956,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25074952840805054,0.5247479677200317,0.2209826409816742,0.0,0.9904992580413818,0.5219987034797668,0.678000807762146,0.046000704169273376,0.8670014142990112,0.6194987297058105
66,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.7165000438690186,0.0,0.04324984550476074,-0.0010004043579101562,0.21949827671051025,0.0,3.05549955368042,3.1220004558563232,1.409500002861023,1.6300005912780762,-0.14999991655349731,0.1359998732805252,,True,0,(1T)P0001281549,-0.9676477909088135,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36025041341781616,0.36074841022491455,0.029000138863921165,0.0,1.3234994411468506,0.8444989323616028,0.6100000143051147,0.11600039899349213,0.6170014142990112,0.10899874567985535
67,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0,(1T)P0001281549,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.5255000591278076,0.0,0.15049958229064941,0.060500144958496094,0.2949995994567871,0.0,2.978999614715576,3.0350005626678467,1.4269999265670776,1.7205004692077637,0.17599934339523315,0.5270006060600281,,True,0,(1T)P0001281549,-0.9172515869140625,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3552511930465698,0.42649757862091064,0.08149148523807526,0.0,1.1629998683929443,0.7279999852180481,0.6524995565414429,0.18700145184993744,0.8525017499923706,0.49899813532829285
69,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.940500020980835,0.0,0.23199963569641113,0.17225027084350586,0.300499826669693,0.0,2.740999698638916,2.7669999599456787,1.3570002317428589,1.5929999351501465,0.43699997663497925,0.7635003924369812,,True,0,(1T)P0001281549,-1.0353180170059204,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3239993453025818,0.49499809741973877,0.10398999601602554,0.0,0.9894998073577881,0.4584992527961731,0.6255010366439819,-0.02449871599674225,0.9095009565353394,0.4824995696544647
70,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.05650019645690918,0.0,-0.2597501277923584,-0.33500051498413086,0.5344983339309692,0.0,2.240999698638916,2.2960002422332764,1.3035000562667847,1.701000690460205,-0.15349990129470825,0.4360000491142273,,True,0,(1T)P0001281549,-0.5177335143089294,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3142499327659607,0.4242478609085083,0.28399792313575745,0.0,1.08500075340271,0.948998749256134,0.5215009450912476,0.41750073432922363,0.5865010023117065,0.7344985008239746
71,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.516000509262085,0.0,-0.14275002479553223,-0.25175046920776367,0.5829998254776001,0.0,2.300499439239502,2.306999921798706,1.2559994459152222,1.6630005836486816,-0.07400066405534744,0.5155002474784851,,True,0,(1T)P0001281549,-0.49331411719322205,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.012749731540679932,0.08624762296676636,0.4399932622909546,0.0,1.2305009365081787,1.017499327659607,0.6085008382797241,0.5165016651153564,-0.03899870067834854,0.18799921870231628
72,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.4024999141693115,0.0,-0.28150010108947754,-0.32400035858154297,0.3249991238117218,0.0,2.492499828338623,2.5794999599456787,1.3330000638961792,1.6250004768371582,-0.3894999623298645,0.022500231862068176,,True,0,(1T)P0001281549,-0.31742754578590393,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3027495741844177,0.4152490496635437,0.2009972482919693,0.0,1.3689992427825928,1.3355001211166382,0.5115007162094116,0.4660007953643799,0.2595013678073883,0.4269995391368866
73,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.1054999828338623,0.0,-0.15149998664855957,-0.23400020599365234,0.45299944281578064,0.0,2.813499927520752,2.876499891281128,1.2619999647140503,1.634000301361084,-0.5925000309944153,-0.07649974524974823,,True,0,,-0.25625187158584595,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3649996817111969,0.5547478199005127,0.2904995083808899,0.0,1.2840001583099365,1.3249982595443726,0.449000746011734,0.44550061225891113,0.3440007269382477,0.6754984855651855
74,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.49000048637390137,0.0,-0.32899975776672363,-0.41699934005737305,0.19999542832374573,0.0,2.104499340057373,2.3490006923675537,1.2124994993209839,1.6449999809265137,-0.3374999165534973,0.10700054466724396,,True,0,(1T)P0001281549,-0.29653820395469666,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3532504141330719,0.38174837827682495,0.05299822986125946,0.0,1.0944993495941162,1.2264989614486694,0.40949955582618713,0.5395004749298096,0.43100062012672424,0.6159987449645996
75,,0,,,0,0,0,False,False,0,,0.0,0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,,,,0,0,0,0,,0.0,,,,,,0.0,-0.20799994468688965,0.0,-0.19650006294250488,-0.29599952697753906,0.22499604523181915,0.0,2.311999797821045,2.5330007076263428,1.1699999570846558,1.6030001640319824,-0.36500006914138794,0.08100052177906036,,True,0,(1T)P0001281549,-0.27005183696746826,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42249956727027893,0.555497407913208,0.038998208940029144,0.0,1.1590001583099365,1.3444989919662476,0.39600124955177307,0.4680016040802002,0.47800150513648987,0.7024989128112793
